地區,大廈名單,個案最後到訪日期,相關個案編號,Latitude,Longitude,update_time
離島,大坪,2022-07-03,,22.22923,114.11656,2022-07-14 11:14:24.578348
離島,山邊路,2022-07-03,,22.20563,114.0318,2022-07-14 11:14:24.578348
離島,西灣路,2022-07-03,,22.20413,114.02541,2022-07-14 11:14:24.578348
離島,昇薈5座,2022-07-03,,22.29539,113.95141,2022-07-14 11:14:24.578348
離島,東環,2022-07-03,,22.29659,113.9512,2022-07-14 11:14:24.578348
離島,海福苑,2022-07-03,,22.20454,114.02471,2022-07-14 11:14:24.578348
離島,雅寧苑良澤閣,2022-07-03,,22.20205,114.02776,2022-07-14 11:14:24.578348
離島,萬興台,2022-07-03,,22.28338,114.0397,2022-07-14 11:14:24.578348
離島,碧濤軒8座,2022-07-03,,22.2039,114.02362,2022-07-14 11:14:24.578348
離島,昇薈3座,2022-07-02,,22.29543,113.95178,2022-07-14 11:14:24.578348
離島,昇薈6座,2022-07-02,,22.2953,113.95098,2022-07-14 11:14:24.578348
離島,東環1B座,2022-07-02,,22.29657,113.95104,2022-07-14 11:14:24.578348
離島,長苑洋房,2022-07-02,,22.2126,114.02672,2022-07-14 11:14:24.578348
離島,信義村,2022-07-02,,22.20269,114.02544,2022-07-14 11:14:24.578348
離島,索罟灣第二街,2022-07-02,,22.20559,114.13158,2022-07-14 11:14:24.578348
離島,高塱,2022-07-02,,22.22323,114.11189,2022-07-14 11:14:24.578348
離島,愉景灣明翠台觀峰樓,2022-07-02,,22.30296,114.0111,2022-07-14 11:14:24.578348
離島,愉景灣蘅峯旭暉閣,2022-07-02,,22.29377,114.02245,2022-07-14 11:14:24.578348
離島,愉景灣蘅峯倚濤軒,2022-07-02,,22.29683,114.02342,2022-07-14 11:14:24.578348
離島,逸東邨傑逸樓,2022-07-02,,22.28214,113.93664,2022-07-14 11:14:24.578348
離島,裕玥閣,2022-07-02,,22.28041,113.94056,2022-07-14 11:14:24.578348
離島,碧濤軒15座,2022-07-02,,22.20473,114.02408,2022-07-14 11:14:24.578348
離島,蝶崗,2022-07-02,,22.23632,113.94794,2022-07-14 11:14:24.578348
離島,大坪舊村,2022-07-01,,22.22923,114.11656,2022-07-14 11:14:24.578348
離島,大菜園路329號,2022-07-01,,22.20546,114.03006,2022-07-14 11:14:24.578348
離島,大新海傍路154號,2022-07-01,,22.20744,114.0287,2022-07-14 11:14:24.578348
離島,志仁里,2022-07-01,,22.28496,114.03926,2022-07-14 11:14:24.578348
離島,坪洲永安街,2022-07-01,,22.28404,114.03933,2022-07-14 11:14:24.578348
離島,尚堤5座,2022-07-01,,22.30734,114.01355,2022-07-14 11:14:24.578348
離島,怡東路9號,2022-07-01,,22.29532,113.9461,2022-07-14 11:14:24.578348
離島,昇薈7座,2022-07-01,,22.29527,113.95075,2022-07-14 11:14:24.578348
離島,映灣園賞濤軒1座,2022-07-01,,22.29412,113.95187,2022-07-14 11:14:24.578348
離島,愉景灣寶峰寶珊閣,2022-07-01,,22.29428,114.01292,2022-07-14 11:14:24.578348
離島,逸東邨悅逸樓,2022-07-01,,22.28271,113.93484,2022-07-14 11:14:24.578348
離島,壽山台1座,2022-07-01,,22.22617,114.11248,2022-07-14 11:14:24.578348
離島,Acacia Villa,2022-06-30,,22.23497,113.96128,2022-07-14 11:14:24.578348
離島,大新海傍路109A號,2022-06-30,,22.20652,114.0287,2022-07-14 11:14:24.578348
離島,大灣南,2022-06-30,,22.22169,114.11498,2022-07-14 11:14:24.578348
離島,山邊路30號,2022-06-30,,22.20458,114.0309,2022-07-14 11:14:24.578348
離島,山邊路43號,2022-06-30,,22.20504,114.03037,2022-07-14 11:14:24.578348
離島,中興後街9號,2022-06-30,,22.21058,114.02881,2022-07-14 11:14:24.578348
離島,自助美經援村,2022-06-30,,22.19976,114.01979,2022-07-14 11:14:24.578348
離島,怡園E座,2022-06-30,,22.20651,114.03067,2022-07-14 11:14:24.578348
離島,長洲山頂道22B號C座,2022-06-30,,22.20392,114.03285,2022-07-14 11:14:24.578348
離島,長洲山頂道25B號,2022-06-30,,22.20356,114.03153,2022-07-14 11:14:24.578348
離島,映灣園映濤軒7座,2022-06-30,,22.29234,113.95018,2022-07-14 11:14:24.578348
離島,海藍居2座,2022-06-30,,22.29315,114.01751,2022-07-14 11:14:24.578348
離島,牛凹村,2022-06-29,,22.27539,113.92813,2022-07-14 11:14:24.578348
離島,北社二里,2022-06-29,,22.21206,114.02638,2022-07-14 11:14:24.578348
離島,東環6A座,2022-06-29,,22.29521,113.94893,2022-07-14 11:14:24.578348
離島,海灣樓,2022-06-29,,22.26393,114.0008,2022-07-14 11:14:24.578348
離島,逸東邨舟逸樓,2022-06-29,,22.27981,113.93541,2022-07-14 11:14:24.578348
九龍城,九龍城道186號,2022-07-12,,22.32088,114.18996,2022-07-14 11:14:24.578348
九龍城,文廷,2022-07-12,,22.31625,114.17532,2022-07-14 11:14:24.578348
九龍城,半島豪庭1座,2022-07-12,,22.30436,114.1844,2022-07-14 11:14:24.578348
九龍城,半島豪庭4座,2022-07-12,,22.30485,114.18486,2022-07-14 11:14:24.578348
九龍城,安和園安平大廈,2022-07-12,,22.3168,114.19071,2022-07-14 11:14:24.578348
九龍城,何文田山1號,2022-07-12,,22.31718,114.17576,2022-07-14 11:14:24.578348
九龍城,何文田邨綺文樓,2022-07-12,,22.31624,114.18258,2022-07-14 11:14:24.578348
九龍城,何文田邨適文樓,2022-07-12,,22.31496,114.18307,2022-07-14 11:14:24.578348
九龍城,明園,2022-07-12,,22.28986,114.19907,2022-07-14 11:14:24.578348
九龍城,明園,2022-07-12,,22.28986,114.19907,2022-07-14 11:14:24.578348
九龍城,金華大廈,2022-07-12,,22.27783,114.22924,2022-07-14 11:14:24.578348
九龍城,俊民苑文雄閣,2022-07-12,,22.3146,114.17818,2022-07-14 11:14:24.578348
九龍城,冠德苑冠昌閣,2022-07-12,,22.31423,114.18388,2022-07-14 11:14:24.578348
九龍城,恒信園3期,2022-07-12,,22.31889,114.17786,2022-07-14 11:14:24.578348
九龍城,映月台B座,2022-07-12,,22.34279,114.17828,2022-07-14 11:14:24.578348
九龍城,映月臺,2022-07-12,,22.34279,114.17828,2022-07-14 11:14:24.578348
九龍城,紅磡邨紅日樓,2022-07-12,,22.30801,114.18909,2022-07-14 11:14:24.578348
九龍城,紅磡邨紅昕樓,2022-07-12,,22.30827,114.18942,2022-07-14 11:14:24.578348
九龍城,紅磡邨紅曜樓,2022-07-12,,22.3086,114.18973,2022-07-14 11:14:24.578348
九龍城,美誠大廈,2022-07-12,,22.3238,114.18813,2022-07-14 11:14:24.578348
九龍城,美麗苑,2022-07-12,,22.31784,114.18712,2022-07-14 11:14:24.578348
九龍城,家維邨家安樓,2022-07-12,,22.30863,114.18605,2022-07-14 11:14:24.578348
九龍城,家維邨家盛樓,2022-07-12,,22.30863,114.18647,2022-07-14 11:14:24.578348
九龍城,家維邨家禮樓,2022-07-12,,22.30782,114.1866,2022-07-14 11:14:24.578348
九龍城,海光樓,2022-07-12,,22.32695,114.18714,2022-07-14 11:14:24.578348
九龍城,海逸豪園11座,2022-07-12,,22.30825,114.19255,2022-07-14 11:14:24.578348
九龍城,海逸豪園3座,2022-07-12,,22.30763,114.19197,2022-07-14 11:14:24.578348
九龍城,海逸豪園4座,2022-07-12,,22.30792,114.19203,2022-07-14 11:14:24.578348
九龍城,海濱南岸2座,2022-07-12,,22.30253,114.18715,2022-07-14 11:14:24.578348
九龍城,偉恒昌新邨偉景閣B座,2022-07-12,,22.31737,114.19204,2022-07-14 11:14:24.578348
九龍城,偉恒昌新邨偉景閣B座,2022-07-12,,22.31737,114.19204,2022-07-14 11:14:24.578348
九龍城,偉恒昌新邨偉景閣J座,2022-07-12,,22.31805,114.19268,2022-07-14 11:14:24.578348
九龍城,偉恒昌新邨偉景閣J座,2022-07-12,,22.31805,114.19268,2022-07-14 11:14:24.578348
九龍城,偉益大廈,2022-07-12,,22.3276,114.18428,2022-07-14 11:14:24.578348
九龍城,啟晴邨康晴樓,2022-07-12,,22.33189,114.20326,2022-07-14 11:14:24.578348
九龍城,啟晴邨滿晴樓,2022-07-12,,22.33312,114.20275,2022-07-14 11:14:24.578348
九龍城,常康園,2022-07-12,,22.32036,114.18363,2022-07-14 11:14:24.578348
九龍城,常康園,2022-07-12,,22.32036,114.18363,2022-07-14 11:14:24.578348
九龍城,捷通大廈,2022-07-12,,22.31744,114.19115,2022-07-14 11:14:24.578348
九龍城,富威花園C座,2022-07-12,,22.31918,114.17407,2022-07-14 11:14:24.578348
九龍城,登巴道23號,2022-07-12,,22.32199,114.1802,2022-07-14 11:14:24.578348
九龍城,皓畋8座,2022-07-12,,,,2022-07-14 11:14:24.578348
九龍城,黃埔花園百合苑3座,2022-07-12,,22.30273,114.19052,2022-07-14 11:14:24.578348
九龍城,黃埔花園百合苑8座,2022-07-12,,22.30245,114.19039,2022-07-14 11:14:24.578348
九龍城,黃埔花園青樺苑9座,2022-07-12,,22.30323,114.19041,2022-07-14 11:14:24.578348
九龍城,黃埔花園青樺苑9座,2022-07-12,,22.30323,114.19041,2022-07-14 11:14:24.578348
九龍城,黃埔花園紅棉苑1座,2022-07-12,,22.30443,114.19205,2022-07-14 11:14:24.578348
九龍城,黃埔花園紅棉苑4座,2022-07-12,,22.30398,114.19172,2022-07-14 11:14:24.578348
九龍城,黃埔花園棕櫚苑1座,2022-07-12,,22.30413,114.18814,2022-07-14 11:14:24.578348
九龍城,黃埔花園紫荊苑13座,2022-07-12,,22.30505,114.19002,2022-07-14 11:14:24.578348
九龍城,黃埔花園翠楊苑4座,2022-07-12,,22.30494,114.18629,2022-07-14 11:14:24.578348
九龍城,黃埔花園錦桃苑16座,2022-07-12,,22.30421,114.18875,2022-07-14 11:14:24.578348
九龍城,黃埔花園錦桃苑2座,2022-07-12,,22.30508,114.18907,2022-07-14 11:14:24.578348
九龍城,黃埔花園錦桃苑5座,2022-07-12,,22.30465,114.18976,2022-07-14 11:14:24.578348
九龍城,黃埔花園錦桃苑6座,2022-07-12,,22.30501,114.18874,2022-07-14 11:14:24.578348
九龍城,匯景大廈,2022-07-12,,22.32409,114.17864,2022-07-14 11:14:24.578348
九龍城,愛賓花園,2022-07-12,,22.32971,114.18172,2022-07-14 11:14:24.578348
九龍城,慈愛苑愛勤閣,2022-07-12,,22.35028,114.19849,2022-07-14 11:14:24.578348
九龍城,新華大樓,2022-07-12,,22.33236,114.16096,2022-07-14 11:14:24.578348
九龍城,煥然壹居H3座,2022-07-12,,22.33087,114.20143,2022-07-14 11:14:24.578348
九龍城,煥然懿居2座,2022-07-12,,22.31083,114.18789,2022-07-14 11:14:24.578348
九龍城,萬寶閣,2022-07-12,,22.34276,114.18093,2022-07-14 11:14:24.578348
九龍城,嘉福閣,2022-07-12,,22.24972,114.14903,2022-07-14 11:14:24.578348
九龍城,嘉輝臺,2022-07-12,,22.31345,114.17661,2022-07-14 11:14:24.578348
九龍城,碧麗花園2座,2022-07-12,,22.31254,114.18886,2022-07-14 11:14:24.578348
九龍城,福全閣,2022-07-12,,22.32842,114.18737,2022-07-14 11:14:24.578348
九龍城,福佬村道21號,2022-07-12,,22.3282,114.18736,2022-07-14 11:14:24.578348
九龍城,德朗邨德珮樓,2022-07-12,,22.33069,114.20364,2022-07-14 11:14:24.578348
九龍城,德朗邨德瑩樓,2022-07-12,,22.32973,114.20297,2022-07-14 11:14:24.578348
九龍城,德朗邨德璋樓,2022-07-12,,22.32944,114.20331,2022-07-14 11:14:24.578348
九龍城,德朗邨德瓏樓,2022-07-12,,22.33005,114.20262,2022-07-14 11:14:24.578348
九龍城,德雲道1號,2022-07-12,,22.33825,114.17735,2022-07-14 11:14:24.578348
九龍城,樂民新村樂智樓,2022-07-12,,22.31524,114.18641,2022-07-14 11:14:24.578348
九龍城,蕰莎園,2022-07-12,,22.32672,114.18568,2022-07-14 11:14:24.578348
九龍城,龍譽1A座,2022-07-12,,22.3279,114.20069,2022-07-14 11:14:24.578348
九龍城,龍譽5座,2022-07-12,,22.32701,114.20135,2022-07-14 11:14:24.578348
九龍城,環海．東岸,2022-07-12,,22.31296,114.18909,2022-07-14 11:14:24.578348
九龍城,聯成大廈燕安閣,2022-07-12,,22.30591,114.18629,2022-07-14 11:14:24.578348
九龍城,譚公道67號,2022-07-12,,22.32272,114.18833,2022-07-14 11:14:24.578348
九龍城,麗思閣,2022-07-12,,22.31669,114.17515,2022-07-14 11:14:24.578348
九龍城,寶雲閣1座,2022-07-12,,22.32262,114.18124,2022-07-14 11:14:24.578348
九龍城,Oasis Kai Tak 1座,2022-07-11,,22.32905,114.19945,2022-07-14 11:14:24.578348
九龍城,九龍海逸君綽酒店,2022-07-11,,22.30271,114.19235,2022-07-14 11:14:24.578348
九龍城,山海大廈,2022-07-11,,22.31686,114.18873,2022-07-14 11:14:24.578348
九龍城,太子道西432號,2022-07-11,,22.32807,114.19024,2022-07-14 11:14:24.578348
九龍城,日和閣,2022-07-11,,22.3266,114.17919,2022-07-14 11:14:24.578348
九龍城,永耀街27號,2022-07-11,,22.31906,114.18847,2022-07-14 11:14:24.578348
九龍城,安平大廈,2022-07-11,,22.3168,114.19071,2022-07-14 11:14:24.578348
九龍城,何文田山畔1座,2022-07-11,,22.31201,114.18516,2022-07-14 11:14:24.578348
九龍城,何文田山畔1座,2022-07-11,,22.31201,114.18516,2022-07-14 11:14:24.578348
九龍城,何文田山畔2座,2022-07-11,,22.31222,114.18531,2022-07-14 11:14:24.578348
九龍城,君柏1座,2022-07-11,,22.32416,114.18554,2022-07-14 11:14:24.578348
九龍城,明華閣,2022-07-11,,22.31172,114.1882,2022-07-14 11:14:24.578348
九龍城,東海雅園,2022-07-11,,22.30687,114.18377,2022-07-14 11:14:24.578348
九龍城,欣圖軒1座,2022-07-11,,22.31599,114.17971,2022-07-14 11:14:24.578348
九龍城,欣榮花園4座,2022-07-11,,22.32135,114.18874,2022-07-14 11:14:24.578348
九龍城,南角道38號,2022-07-11,,22.32942,114.19003,2022-07-14 11:14:24.578348
九龍城,帝庭豪園1座,2022-07-11,,22.32121,114.18642,2022-07-14 11:14:24.578348
九龍城,紅磡邨紅暉樓,2022-07-11,,22.30754,114.18909,2022-07-14 11:14:24.578348
九龍城,紅磡花園2座,2022-07-11,,22.30967,114.18706,2022-07-14 11:14:24.578348
九龍城,紅磡灣中心鴻鳴閣,2022-07-11,,22.3055,114.18612,2022-07-14 11:14:24.578348
九龍城,美景樓1期,2022-07-11,,22.31607,114.19031,2022-07-14 11:14:24.578348
九龍城,家維邨家定樓,2022-07-11,,22.30829,114.186,2022-07-14 11:14:24.578348
九龍城,家維邨家榮樓,2022-07-11,,22.30779,114.18632,2022-07-14 11:14:24.578348
九龍城,海逸豪園15A座,2022-07-11,,22.3087,114.19297,2022-07-14 11:14:24.578348
九龍城,海逸豪園15A座,2022-07-11,,22.3087,114.19297,2022-07-14 11:14:24.578348
九龍城,海逸豪園23座,2022-07-11,,22.3067,114.19263,2022-07-14 11:14:24.578348
九龍城,海逸豪園6座,2022-07-11,,22.30865,114.19149,2022-07-14 11:14:24.578348
九龍城,益豐大廈A座,2022-07-11,,22.31517,114.18927,2022-07-14 11:14:24.578348
九龍城,馬頭圍邨夜合樓,2022-07-11,,22.32383,114.18719,2022-07-14 11:14:24.578348
九龍城,高明大廈,2022-07-11,,22.32518,114.1787,2022-07-14 11:14:24.578348
九龍城,高高大樓,2022-07-11,,22.30818,114.18297,2022-07-14 11:14:24.578348
九龍城,偉恒昌新邨昌景閣,2022-07-11,,22.31816,114.19184,2022-07-14 11:14:24.578348
九龍城,啟德1號2座,2022-07-11,,22.32945,114.20108,2022-07-14 11:14:24.578348
九龍城,啟德1號2座,2022-07-11,,22.32945,114.20108,2022-07-14 11:14:24.578348
九龍城,皓畋10座,2022-07-11,,22.31732,114.18222,2022-07-14 11:14:24.578348
九龍城,翔龍灣3座,2022-07-11,,22.31918,114.19347,2022-07-14 11:14:24.578348
九龍城,雅利德樺臺,2022-07-11,,22.31651,114.17883,2022-07-14 11:14:24.578348
九龍城,黃埔花園百合苑6座,2022-07-11,,22.30271,114.18977,2022-07-14 11:14:24.578348
九龍城,黃埔花園金柏苑3座,2022-07-11,,22.3051,114.18806,2022-07-14 11:14:24.578348
九龍城,黃埔花園紫荊苑12座,2022-07-11,,22.30518,114.18979,2022-07-14 11:14:24.578348
九龍城,黃埔花園綠榕苑2座,2022-07-11,,22.30602,114.19181,2022-07-14 11:14:24.578348
九龍城,黃埔花園綠榕苑2座,2022-07-11,,22.30602,114.19181,2022-07-14 11:14:24.578348
九龍城,黃埔花園錦桃苑4座,2022-07-11,,22.30477,114.18956,2022-07-14 11:14:24.578348
九龍城,黃埔唐樓A座,2022-07-11,,22.30669,114.18572,2022-07-14 11:14:24.578348
九龍城,黃埔新邨安榮樓,2022-07-11,,22.30666,114.18861,2022-07-14 11:14:24.578348
九龍城,傲雲峰1座,2022-07-11,,22.32329,114.18976,2022-07-14 11:14:24.578348
九龍城,傲雲峰2座,2022-07-11,,22.32355,114.18989,2022-07-14 11:14:24.578348
九龍城,愛民邨信民樓,2022-07-11,,22.31058,114.17898,2022-07-14 11:14:24.578348
九龍城,愛民邨新民樓,2022-07-11,,22.3113,114.17832,2022-07-14 11:14:24.578348
九龍城,新圍街16號,2022-07-11,,22.31203,114.18663,2022-07-14 11:14:24.578348
九龍城,督察級警察宿舍A座,2022-07-11,,22.31399,114.1758,2022-07-14 11:14:24.578348
九龍城,嘉信大廈,2022-07-11,,22.28766,114.19241,2022-07-14 11:14:24.578348
九龍城,碧麗閣A座,2022-07-11,,22.27961,114.22411,2022-07-14 11:14:24.578348
九龍城,碧麗閣E座,2022-07-11,,22.34214,114.18189,2022-07-14 11:14:24.578348
九龍城,翠竹園,2022-07-11,,22.34563,114.18927,2022-07-14 11:14:24.578348
九龍城,德朗邨德瑜樓,2022-07-11,,22.33069,114.20303,2022-07-14 11:14:24.578348
九龍城,興仁街1號,2022-07-11,,22.31958,114.19469,2022-07-14 11:14:24.578348
九龍城,蕪湖街104號,2022-07-11,,22.30834,114.18451,2022-07-14 11:14:24.578348
九龍城,龍栢花園,2022-07-11,,22.31692,114.17614,2022-07-14 11:14:24.578348
九龍城,龍德大廈,2022-07-11,,22.31467,114.18937,2022-07-14 11:14:24.578348
九龍城,譚公道87號,2022-07-11,,22.32313,114.18855,2022-07-14 11:14:24.578348
九龍城,寶石戲院大廈,2022-07-11,,22.30643,114.18601,2022-07-14 11:14:24.578348
九龍城,寶石戲院大廈A座,2022-07-11,,22.30643,114.18601,2022-07-14 11:14:24.578348
九龍城,寶成洋樓,2022-07-11,,22.32121,114.19015,2022-07-14 11:14:24.578348
九龍城,麟祥街24號,2022-07-11,,22.32179,114.19206,2022-07-14 11:14:24.578348
九龍城,鷹揚街25號,2022-07-11,,22.32181,114.19216,2022-07-14 11:14:24.578348
九龍城,Oasis Kai Tak 2座,2022-07-10,,22.32919,114.19959,2022-07-14 11:14:24.578348
九龍城,One Homantin 5座,2022-07-10,,22.3166,114.17468,2022-07-14 11:14:24.578348
九龍城,上鄉道11號,2022-07-10,,22.319,114.18808,2022-07-14 11:14:24.578348
九龍城,永和大廈,2022-07-10,,22.31309,114.18633,2022-07-14 11:14:24.578348
九龍城,安樂大廈,2022-07-10,,22.32702,114.1632,2022-07-14 11:14:24.578348
九龍城,何文田街5號,2022-07-10,,22.3166,114.17468,2022-07-14 11:14:24.578348
九龍城,沙福道7號,2022-07-10,,22.33704,114.17772,2022-07-14 11:14:24.578348
九龍城,尚．珒溋2座,2022-07-10,,22.32756,114.19914,2022-07-14 11:14:24.578348
九龍城,迎豐,2022-07-10,,22.32184,114.19038,2022-07-14 11:14:24.578348
九龍城,金成大廈,2022-07-10,,22.32119,114.18992,2022-07-14 11:14:24.578348
九龍城,長樂大廈,2022-07-10,,22.33008,114.16277,2022-07-14 11:14:24.578348
九龍城,冠華園,2022-07-10,,22.31944,114.17637,2022-07-14 11:14:24.578348
九龍城,冠熹苑,2022-07-10,,22.31444,114.1832,2022-07-14 11:14:24.578348
九龍城,城輝大廈,2022-07-10,,22.3298,114.19114,2022-07-14 11:14:24.578348
九龍城,恒暉閣,2022-07-10,,22.32674,114.18583,2022-07-14 11:14:24.578348
九龍城,紅磡灣中心,2022-07-10,,22.30537,114.1856,2022-07-14 11:14:24.578348
九龍城,美善同道126號,2022-07-10,,22.31599,114.18683,2022-07-14 11:14:24.578348
九龍城,首利大廈,2022-07-10,,22.31074,114.18483,2022-07-14 11:14:24.578348
九龍城,家維邨家邦樓,2022-07-10,,22.30855,114.18696,2022-07-14 11:14:24.578348
九龍城,海逸豪園10座,2022-07-10,,22.30848,114.19229,2022-07-14 11:14:24.578348
九龍城,海逸豪園17座,2022-07-10,,22.30759,114.19346,2022-07-14 11:14:24.578348
九龍城,海逸豪園25座,2022-07-10,,22.30659,114.19324,2022-07-14 11:14:24.578348
九龍城,海逸豪園悅濤灣12A座,2022-07-10,,22.30892,114.19269,2022-07-14 11:14:24.578348
九龍城,海逸豪園海逸灣18座,2022-07-10,,22.30724,114.19338,2022-07-14 11:14:24.578348
九龍城,海濱南岸3座,2022-07-10,,22.30215,114.18686,2022-07-14 11:14:24.578348
九龍城,海濱南岸4座,2022-07-10,,22.30328,114.18665,2022-07-14 11:14:24.578348
九龍城,海濱南岸6座,2022-07-10,,22.30341,114.18582,2022-07-14 11:14:24.578348
九龍城,海濱南岸7座,2022-07-10,,22.30269,114.18626,2022-07-14 11:14:24.578348
九龍城,益豐大廈D座,2022-07-10,,22.31526,114.18973,2022-07-14 11:14:24.578348
九龍城,偉恒昌新邨恒景閣,2022-07-10,,22.31779,114.19226,2022-07-14 11:14:24.578348
九龍城,偉恒昌新邨恒景閣A座,2022-07-10,,22.31754,114.19184,2022-07-14 11:14:24.578348
九龍城,啟晴邨欣晴樓,2022-07-10,,22.33291,114.20336,2022-07-14 11:14:24.578348
九龍城,啟晴邨樂晴樓,2022-07-10,,22.33243,114.20347,2022-07-14 11:14:24.578348
九龍城,啟德1號1期1座,2022-07-10,,22.32988,114.20042,2022-07-14 11:14:24.578348
九龍城,啟德1號2期3座,2022-07-10,,22.32882,114.20078,2022-07-14 11:14:24.578348
九龍城,崇敬樓,2022-07-10,,22.31164,114.18876,2022-07-14 11:14:24.578348
九龍城,梭椏道9A號,2022-07-10,,22.31895,114.17508,2022-07-14 11:14:24.578348
九龍城,陶源,2022-07-10,,22.32871,114.18585,2022-07-14 11:14:24.578348
九龍城,翔龍灣1座,2022-07-10,,22.3194,114.19296,2022-07-14 11:14:24.578348
九龍城,翔龍灣6座,2022-07-10,,22.31921,114.19401,2022-07-14 11:14:24.578348
九龍城,陽光廣場3座,2022-07-10,,22.31207,114.18904,2022-07-14 11:14:24.578348
九龍城,雅麗居1座,2022-07-10,,22.32315,114.18258,2022-07-14 11:14:24.578348
九龍城,黃埔花園百合苑6座,2022-07-10,,22.30271,114.18977,2022-07-14 11:14:24.578348
九龍城,黃埔花園金柏苑5座,2022-07-10,,22.30483,114.18785,2022-07-14 11:14:24.578348
九龍城,黃埔花園青樺苑7座,2022-07-10,,22.30346,114.19057,2022-07-14 11:14:24.578348
九龍城,黃埔花園紫荊苑7座,2022-07-10,,22.30582,114.18934,2022-07-14 11:14:24.578348
九龍城,黃埔花園綠榕苑1座,2022-07-10,,22.30631,114.19193,2022-07-14 11:14:24.578348
九龍城,黃埔花園銀竹苑5座,2022-07-10,,22.30637,114.19045,2022-07-14 11:14:24.578348
九龍城,黃埔花園銀竹苑6座,2022-07-10,,22.3062,114.1907,2022-07-14 11:14:24.578348
九龍城,黃埔花園銀竹苑7座,2022-07-10,,22.30588,114.19112,2022-07-14 11:14:24.578348
九龍城,黃埔花園錦桃苑18座,2022-07-10,,22.30391,114.18924,2022-07-14 11:14:24.578348
九龍城,黃埔新邨安華樓,2022-07-10,,22.30617,114.18863,2022-07-14 11:14:24.578348
九龍城,黃埔新邨佳富樓,2022-07-10,,22.30579,114.18761,2022-07-14 11:14:24.578348
九龍城,黃埔新邨景榮樓,2022-07-10,,22.30665,114.18918,2022-07-14 11:14:24.578348
九龍城,傲名,2022-07-10,,22.32672,114.18221,2022-07-14 11:14:24.578348
九龍城,傲雲峰,2022-07-10,,22.32288,114.19061,2022-07-14 11:14:24.578348
九龍城,傲雲峰7座,2022-07-10,,22.32334,114.1911,2022-07-14 11:14:24.578348
九龍城,愛民邨昭民樓,2022-07-10,,22.31343,114.17834,2022-07-14 11:14:24.578348
九龍城,煥然懿居1座,2022-07-10,,22.31123,114.18784,2022-07-14 11:14:24.578348
九龍城,嘉峯匯2B座,2022-07-10,,22.3406,114.2109,2022-07-14 11:14:24.578348
九龍城,榮豐大樓,2022-07-10,,22.30744,114.18207,2022-07-14 11:14:24.578348
九龍城,瑧尚,2022-07-10,,22.43786,114.02247,2022-07-14 11:14:24.578348
九龍城,碧華花園4座,2022-07-10,,22.32776,114.18315,2022-07-14 11:14:24.578348
九龍城,福禧樓,2022-07-10,,22.32964,114.18729,2022-07-14 11:14:24.578348
九龍城,德朗邨德琦樓,2022-07-10,,22.32938,114.20399,2022-07-14 11:14:24.578348
九龍城,德朗邨德瑤樓,2022-07-10,,22.33041,114.20224,2022-07-14 11:14:24.578348
九龍城,鵬程街15號,2022-07-10,,22.32145,114.19226,2022-07-14 11:14:24.578348
九龍城,麗景樓,2022-07-10,,22.29016,114.21002,2022-07-14 11:14:24.578348
九龍城,寶利大樓,2022-07-10,,22.30803,114.18409,2022-07-14 11:14:24.578348
九龍城,One Homantin 7座,2022-07-09,,22.31654,114.17469,2022-07-14 11:14:24.578348
九龍城,Viva,2022-07-09,,22.33311,114.17809,2022-07-14 11:14:24.578348
九龍城,天鑄7座,2022-07-09,,22.31249,114.18185,2022-07-14 11:14:24.578348
九龍城,太平閣,2022-07-09,,22.31933,114.17372,2022-07-14 11:14:24.578348
九龍城,巴富洋樓,2022-07-09,,22.32196,114.18108,2022-07-14 11:14:24.578348
九龍城,半山壹號洋房,2022-07-09,,22.31938,114.18612,2022-07-14 11:14:24.578348
九龍城,半島豪庭3座,2022-07-09,,22.30496,114.18453,2022-07-14 11:14:24.578348
九龍城,永德大廈,2022-07-09,,,,2022-07-14 11:14:24.578348
九龍城,生昌大廈,2022-07-09,,22.28612,114.13565,2022-07-14 11:14:24.578348
九龍城,安和園安順大廈,2022-07-09,,22.31685,114.19115,2022-07-14 11:14:24.578348
九龍城,安和園安寧大廈,2022-07-09,,22.31688,114.1916,2022-07-14 11:14:24.578348
九龍城,伯爵園,2022-07-09,,22.32681,114.18016,2022-07-14 11:14:24.578348
九龍城,何文田邨逸文樓,2022-07-09,,22.31572,114.18271,2022-07-14 11:14:24.578348
九龍城,佛光街15號香港理工大學學生宿舍,2022-07-09,,22.31022,114.18399,2022-07-14 11:14:24.578348
九龍城,沙福道,2022-07-09,,22.3371,114.17881,2022-07-14 11:14:24.578348
九龍城,尚．珒溋1座,2022-07-09,,22.32819,114.19846,2022-07-14 11:14:24.578348
九龍城,幸福大廈,2022-07-09,,22.32772,114.18735,2022-07-14 11:14:24.578348
九龍城,明倫街6號,2022-07-09,,22.31984,114.19335,2022-07-14 11:14:24.578348
九龍城,欣圖軒4座,2022-07-09,,22.31568,114.18036,2022-07-14 11:14:24.578348
九龍城,欣榮花園6座,2022-07-09,,22.32189,114.189,2022-07-14 11:14:24.578348
九龍城,俊民苑文禧閣,2022-07-09,,22.31421,114.17811,2022-07-14 11:14:24.578348
九龍城,冠德苑冠榮閣,2022-07-09,,22.31497,114.18364,2022-07-14 11:14:24.578348
九龍城,南角道47號,2022-07-09,,22.32982,114.18974,2022-07-14 11:14:24.578348
